"Gene","MeanDecreaseAccuracy","MeanDecreaseGini"
"CCT6B",0,0
"CCT7",0,0
"CCT8",0,0
"CD14",0,0
"CD151",0,0
"CD160",0,0.00381818181818182
"CD163",0,0
"CD164",0,0
"CD177",0,0
"CD180",0,0
"CD19",0,0
"CD1A",0,0
"CD1B",0,0
"CD1C",0,0
"CD1E",0,0
"CD2",0,0
"CD200",0,0
"CD207",0,0
"CD209",0,0.0225185185185185
"CD22",0,0.00390909090909091
"CD226",0,0
"CD244",0,0
"CD248",0,0.00705882352941176
"CD2AP",0,0
"CD2BP2",0,0
"CD300A",0,0.00952380952380952
"CD300C",0,0
"CD320",0,0
"CD33",0,0
"CD34",0,0
"CD36",0,0
"CD37",0,0
"CD3D",0,0
"CD3E",0,0
"CD3G",0,0
"CD4",0,0
"CD40",0,0
"CD40LG",0,0
"CD44",0,0
"CD46",0,0
"CD47",0,0
"CD48",0,0
"CD5",0,0
"CD52",0,0
"CD53",0,0
"CD55",0,0
"CD58",0,0
"CD59",0,0
"CD5L",0,0
"CD6",0,0
"CD63",0,0
"CD69",0,0
"CD7",0,0
"CD72",0,0
"CD74",0,0
"CD79A",0,0
"CD79B",0,0
"CD80",0,0
"CD81",0,0
"CD82",0,0
"CD83",0,0
"CD84",0,0
"CD86",0,0
"CD8A",0,0
"CD9",0,0
"CD96",0,0
"CD99",0,0
"CDA",0,0
"CDADC1",0,0
"CDC14A",0,0
"CDC16",0,0
"CDC20",0,0
"CDC23",0,0
"CDC25A",0,0
"CDC25C",0,0
"CDC27",0,0
"CDC34",0,0
"CDC37",0,0
"CDC40",0,0
"CDC42",0,0
"CDC42BPA",0,0.003
"CDC42BPB",0,0
"CDC42EP1",0,0
"CDC42EP3",0,0
"CDC42EP4",0,0
"CDC42SE1",0,0
"CDC5L",0,0
"CDC6",0,0
"CDC7",0,0
"CDC73",0,0
"CDCA3",0,0
"CDCA4",0,0
"CDCA8",0,0
"CDH1",0,0
"CDH11",0,0
"CDH12",0,0
"CDH16",0,0
"CDH17",0,0
"CDH18",0,0
"CDH19",0,0
"CDH20",0,0
"CDH22",0,0
"CDH4",0,0
"CDH5",0,0
"CDH6",0,0
"CDH7",0,0
"CDH8",0,0
"CDH9",0,0
"CDIPT",0,0
"CDK10",0,0
"CDK2",0,0
"CDK2AP2",0,0
"CDK4",0,0.00392
"CDK5",0,0
"CDK5R1",0,0
"CDK5R2",0,0
"CDK5RAP1",0,0
"CDK5RAP2",0,0
"CDK5RAP3",0,0
"CDK6",0,0
"CDK7",0,0
"CDK9",0,0
"CDKAL1",0,0
"CDKL1",0,0
"CDKL2",0,0
"CDKL3",0,0
"CDKL5",0,0
"CDKN1A",0,0
"CDKN1B",0,0
"CDKN1C",0,0
"CDKN2A",0,0
"CDKN2B",0,0
"CDKN2C",0,0
"CDKN2D",0,0
"CDKN3",0,0.00738769230769231
"CDO1",0,0
"CDON",0,0
"CDR1",0,0
"CDR2L",0,0.0102
"CDS1",0,0
"CDSN",0,0
"CDT1",0,0
"CDV3",0,0
"CDX1",0,0
"CDX2",0,0
"CDX4",0,0.00377917540181691
"CDYL",0,0
"CEACAM1",0,0
"CEACAM5",0,0
"CEACAM6",0,0
"CEACAM7",0,0
"CEACAM8",0,0
"CEBPA",0,0
"CEBPB",0,0
"CEBPD",0,0
"CEBPG",0,0
"CEBPZ",0,0
"CELSR1",0,0
"CELSR2",0,0
"CELSR3",0,0
"CEMP1",0,0
"CENPA",0,0
"CENPB",0,0
"CENPE",0,0
"CENPF",0,0
"CENPI",0,0
"CENPJ",0,0
"CENPM",0,0
"CENPO",0,0
"CEP135",0,0
"CEP164",0,0
"CEP192",0,0
"CEP250",0,0.0210285714285714
"CEP290",0,0
"CEP55",0,0.00392857142857143
"CEP57",0,0
"CEP63",0,0
"CEP70",0,0
"CEP72",0,0
"CEP76",0,0
"CEPT1",0,0
"CER1",0,0
"CERK",0,0
"CES2",0,0
"CETN1",0,0
"CETN2",0,0
"CETN3",0,0
"CETP",0,0.00124822695035461
"CFB",0,0
"CFD",0,0
"CFDP1",0,0
"CFHR5",0,0
"CFTR",0,0.00391836734693878
"CGA",0,0
"CGREF1",0,0
"CGRRF1",0,0
"CH25H",0,0
"CHAC1",0,0
"CHAD",0,0
"CHAF1A",0,0
"CHAF1B",0,0
"CHAT",0,0
"CHCHD2",0,0
"CHCHD3",0,0
"CHCHD7",0,0
"CHD1",0,0
"CHD1L",0,0
"CHD3",0,0
"CHD4",0,0
"CHD5",0,0
"CHD7",0,0
"CHD8",0,0
"CHD9",0,0
"CHEK1",0,0
"CHERP",0,0
"CHGA",0,0
"CHGB",0,0
"CHI3L1",0,0.00762790697674419
"CHI3L2",0,0.0154018169112509
"CHIA",0,0
"CHIC2",0,0
"CHL1",0,0
"CHM",0,0
"CHML",0,0.00392857142857143
"CHMP1B",0,0
"CHMP2A",0,0
"CHMP2B",0,0
"CHMP5",0,0
"CHMP6",0,0
"CHMP7",0,0
"CHN1",0,0
"CHN2",0,0
"CHODL",0,0
"CHORDC1",0,0
"CHPF",0,0
"CHPT1",0,0
"CHRD",0,0
"CHRDL1",0,0
"CHRM2",0,0
"CHRM4",0,0.00392156862745098
"CHRM5",0,0
"CHRNA1",0,0
"CHRNA2",0,0.00390243902439025
"CHRNA3",0,0
"CHRNA4",0,0
"CHRNA5",0,0
"CHRNA6",0,0
"CHRNA9",0,0
"CHRNB1",0,0
"CHRNB2",0,0
"CHRNB3",0,0
"CHRND",0,0
"CHRNE",0,0
"CHRNG",0,0
"CHST1",0,0
"CHST10",0,0
"CHST11",0,0
"CHST12",0,0
"CHST2",0,0
"CHST3",0,0
"CHST4",0,0
"CHST5",0,0
"CHST7",0,0
"CHST8",0,0
"CHSY1",0,0
"CHUK",0,0
"CIAO1",0,0
"CIAPIN1",0,0
"CIB1",0,0
"CIB2",0,0
"CIC",0,0
"CIDEA",0,0
"CIDEB",0,0
"CIDEC",0,0
"CIITA",0,0
"CINP",0,0
"CIRBP",0,0
"CISH",0,0
"CITED1",0,0
"CIZ1",0,0
"CKAP2",0,0
"CKAP4",0,0
"CKAP5",0,0
"CKB",0,0
"CKLF",0,0
"CKM",0,0
"CKMT2",0,0
"CKS2",0,0
"CLASP1",0,0
"CLASP2",0,0
"CLC",0,0
"CLCA1",0,0
"CLCA2",0,0
"CLCA4",0,0
"CLCC1",0,0
"CLCF1",0,0
"CLCN1",0,0.006
"CLCN2",0,0
"CLCN3",0,0
"CLCN4",0,0.0144560622914349
"CLCN5",0,0
"CLCN6",0,0
"CLCN7",0,0.0145390070921986
"CLCNKB",0,0
"CLDN1",0,0
"CLDN10",0,0
"CLDN14",0,0
"CLDN15",0,0
"CLDN16",0,0
"CLDN17",0,0
"CLDN18",0,0.00767379679144385
"CLDN3",0,0
"CLDN4",0,0
"CLDN6",0,0
"CLDN7",0,0
"CLDN8",0,0
"CLDN9",0,0.00381818181818182
"CLDND1",0,0
"CLEC10A",0,0
"CLEC11A",0,0
"CLEC1A",0,0
"CLEC1B",0,0
"CLEC2B",0,0
"CLEC2D",0,0.00377777777777778
"CLEC4A",0,0
"CLEC5A",0,0
"CLEC7A",0,0
"CLGN",0,0
"CLIC1",0,0
"CLIC2",0,0
"CLIC3",0,0
"CLIC4",0,0
"CLIC5",0,0
"CLIP1",0,0
"CLK1",0,0.01
"CLK2",0,0.00533333333333333
"CLK3",0,0
"CLK4",0,0
"CLMN",0,0
"CLN5",0,0
"CLN6",0,0
"CLN8",0,0
"CLNS1A",0,0
"CLOCK",0,0
"CLPB",0,0
"CLPP",0,0
"CLPS",0,0
"CLPTM1",0,0
"CLPX",0,0
"CLSTN1",0,0
"CLSTN2",0,0
"CLSTN3",0,0
"CLTA",0,0
"CLTC",0,0
"CLTCL1",0,0
"CLU",0,0
"CLUAP1",0,0
"CLUL1",0,0
"CMA1",0,0
"CMAS",0,0
"CMKLR1",0,0
"CNBP",0,0
"CNGA1",0,0
"CNGA3",0,0
"CNGB3",0,0
"CNIH3",0,0
"CNIH4",0,0
"CNKSR1",0,0
"CNKSR2",0,0
"CNN1",0,0
"CNN2",0,0
"CNN3",0,0
"CNNM1",0,0
"CNNM2",0,0
"CNNM3",0,0
"CNNM4",0,0
"CNOT1",0,0
"CNOT2",0,0
"CNOT3",0,0
"CNOT4",0,0.00765957446808511
"CNOT6",0,0
"CNOT7",0,0
"CNOT8",0,0
"CNP",0,0
"CNR1",0,0
"CNR2",0,0
"CNTFR",0,0
"CNTN2",0,0
"CNTN5",0,0
"CNTN6",0,0
"CNTNAP2",0,0
"COASY",0,0
"COBL",0,0
"COCH",0,0
"COG2",0,0
"COG4",0,0.00392
"COG5",0,0
"COG7",0,0
"COIL",0,0
"COL10A1",0,0
"COL11A1",0,0
"COL11A2",0,0
"COL16A1",0,0
"COL18A1",0,0
"COL19A1",0,0
"COL21A1",0,0
"COL2A1",0,0
"COL4A1",0,0
"COL4A2",0,0
"COL4A3",0,0
"COL4A4",0,0
"COL4A5",0,0
"COL4A6",0,0
"COL5A1",0,0
"COL5A2",0,0
"COL5A3",0,0
"COL6A1",0,0
"COL6A2",0,0
"COL6A3",0,0
"COL8A2",0,0
"COL9A1",0,0
"COL9A2",0,0
"COL9A3",0,0
"COLEC10",0,0
"COLEC11",0,0
"COLEC12",0,0
"COLQ",0,0
"COMMD10",0,0
"COMMD3",0,0
"COMMD4",0,0
"COMMD8",0,0
"COMMD9",0,0
"COMT",0,0
"COPA",0,0
"COPB2",0,0
"COPE",0,0
"COPS2",0,0
"COPS3",0,0
"COPS4",0,0
"COPS5",0,0
"COPS6",0,0
"COPS7A",0,0
"COPS7B",0,0
"COPS8",0,0
"COPZ1",0,0
"COPZ2",0,0
"COQ10B",0,0
"COQ2",0,0
"COQ3",0,0
"COQ6",0,0
"COQ7",0,0
"COQ9",0,0
"CORO1A",0,0
"CORO1B",0,0
"CORO1C",0,0
"CORO2A",0,0
"CORO2B",0,0.008
"COTL1",0,0
"COX10",0,0
"COX11",0,0
"COX15",0,0
"COX4I1",0,0
"COX5A",0,0
"COX5B",0,0
"COX6A2",0,0
"COX6B1",0,0
"COX6C",0,0
"COX7A1",0,0
"COX7A2",0,0
"COX7B",0,0
"COX8A",0,0
"CP",0,0
"CPA1",0,0
"CPA2",0,0
"CPA3",0,0
"CPA4",0,0
"CPB1",0,0
"CPB2",0,0
"CPD",0,0
"CPE",0,0
"CPEB3",0,0
"CPLX2",0,0
"CPLX3",0,0
"CPM",0,0
"CPN2",0,0
"CPNE1",0,0.002
"CPNE3",0,0
"CPNE6",0,0
"CPNE7",0,0
"CPS1",0,0
"CPSF1",0,0
"CPSF4",0,0
"CPSF6",0,0
"CPT1A",0,0
"CPT2",0,0
"CPVL",0,0
"CR1",0,0
"CR2",0,0
"CRABP1",0,0
"CRABP2",0,0.0262720390720391
"CRADD",0,0
"CRAT",0,0
"CRB1",0,0
"CRBN",0,0
"CREB1",0,0.00393442622950819
"CREB3",0,0
"CREB3L1",0,0
"CREB3L2",0,0
"CREBBP",0,0
"CREBL2",0,0
"CREG1",0,0
"CRELD1",0,0
"CRELD2",0,0
"CREM",0,0
"CRH",0,0
"CRHBP",0,0
"CRHR1",0,0
"CRIP2",0,0
"CRIPT",0,0
"CRISP1",0,0
"CRISP2",0,0
"CRISP3",0,0
"CRISPLD2",0,0
"CRK",0,0
"CRKL",0,0
"CRLF1",0,0
"CRLF3",0,0
"CRMP1",0,0
"CRNN",0,0
"CROCC",0,0
"CROT",0,0
"CRP",0,0
"CRTAC1",0,0.0178349206349206
"CRTAM",0,0
"CRTAP",0,0
"CRTC1",0,0
"CRX",0,0
"CRY1",0,0
"CRY2",0,0
"CRYAA",0,0
"CRYAB",0,0
"CRYBA1",0,0.018282131661442
"CRYBA2",0,0
"CRYBA4",0,0
"CRYBB1",0,0
"CRYBB2",0,0
"CRYBB3",0,0
"CRYGB",0,0
"CRYGC",0,0
"CRYL1",0,0
"CRYM",0,0
"CRYZ",0,0
"CRYZL1",0,0
"CSAD",0,0
"CSDC2",0,0
"CSDE1",0,0
"CSE1L",0,0
"CSF1",0,0
"CSF1R",0,0
"CSF2",0,0
"CSF2RB",0,0.014025974025974
"CSF3",0,0
"CSH1",0,0
"CSHL1",0,0
"CSK",0,0
"CSN1S1",0,0
"CSN2",0,0
"CSN3",0,0
"CSNK1A1",0,0
"CSNK1D",0,0
"CSNK1E",0,0
"CSNK1G1",0,0
"CSNK1G2",0,0
"CSNK2A1",0,0
"CSNK2A2",0,0
"CSNK2B",0,0.00391304347826087
"CSPG5",0,0
"CSPP1",0,0
"CSRP1",0,0
"CSRP2",0,0
"CSRP3",0,0
"CST2",0,0
"CST4",0,0
"CST5",0,0
"CST6",0,0
"CST8",0,0
"CSTA",0,0
"CSTB",0,0
"CSTF1",0,0
"CSTF2",0,0
"CSTF2T",0,0
"CSTF3",0,0
"CTAG2",0,0
"CTAGE1",0,0
"CTBP1",0,0
"CTBP2",0,0
"CTBS",0,0
"CTCF",0,0
"CTDP1",0,0
"CTDSP1",0,0
"CTDSP2",0,0
"CTDSPL",0,0
"CTF1",0,0
"CTH",0,0
"CTLA4",0,0.00685714285714286
"CTNNA1",0,0
"CTNNA2",0,0
"CTNNA3",0,0
"CTNNAL1",0,0
"CTNNB1",0,0
"CTNNBIP1",0,0
"CTNND2",0,0
"CTNS",0,0
"CTPS2",0,0
"CTR9",0,0
"CTRB2",0,0
"CTRC",0,0
"CTRL",0,0
"CTSE",0,0
"CTSG",0,0
"CTSH",0,0
"CTSL",0,0
"CTSO",0,0
"CTSS",0,0
"CTSW",0,0
"CTSZ",0,0
"CTTN",0,0
"CUBN",0,0
"CUEDC2",0,0
"CUL1",0,0
"CUL2",0,0
"CUL3",0,0
"CUL4A",0,0
"CUL4B",0,0
"CUL5",0,0
"CUL7",0,0.00737575030012005
"CUTA",0,0
"CUTC",0,0
"CWF19L1",0,0
"CX3CL1",0,0
"CX3CR1",0,0
"CXADR",0,0
"CXCL1",0,0.0106153846153846
"CXCL11",0,0
"CXCL2",0,0
"CXCL3",0,0
"CXCL5",0,0
"CXCL6",0,0
"CXCL9",0,0
"CXCR3",0,0
"CXCR4",0,0.00376470588235294
"CXCR6",0,0
"CXXC1",0,0
"CXXC4",0,0
"CYB561",0,0
"CYB561D2",0,0
"CYB5A",0,0
"CYB5R1",0,0
"CYB5R2",0,0
"CYB5R3",0,0
"CYB5R4",0,0
"CYBB",0,0
"CYBRD1",0,0
"CYC1",0,0
"CYCS",0,0
"CYFIP1",0,0
"CYFIP2",0,0.00392727272727272
"CYLC1",0,0
"CYLC2",0,0
"CYLD",0,0
"CYP11A1",0,0
"CYP11B2",0,0
"CYP17A1",0,0
"CYP19A1",0,0
"CYP1B1",0,0
"CYP20A1",0,0
"CYP24A1",0,0
"CYP26A1",0,0
"CYP26B1",0,0
"CYP27A1",0,0
"CYP2A13",0,0
"CYP2A6",0,0.00333333333333333
"CYP2A7",0,0
"CYP2B6",0,0
"CYP2C18",0,0
"CYP2C19",0,0
"CYP2C8",0,0
"CYP2C9",0,0
"CYP2E1",0,0.00375
"CYP2J2",0,0
"CYP2W1",0,0
"CYP39A1",0,0
"CYP3A4",0,0
"CYP46A1",0,0
"CYP4A11",0,0
"CYP4B1",0,0
"CYP4F11",0,0
"CYP4F12",0,0.0126593406593407
"CYP4F2",0,0
"CYP4F8",0,0
"CYP7B1",0,0
"CYTL1",0,0
"DAAM1",0,0
"DAAM2",0,0
"DAB1",0,0
"DACH1",0,0
"DACT1",0,0
"DAD1",0,0
"DAG1",0,0
"DALRD3",0,0
"DAO",0,0
"DAP",0,0
"DAP3",0,0
"DAPK1",0,0
"DAPK2",0,0
"DAPP1",0,0
"DARS2",0,0
"DAXX",0,0
"DAZAP1",0,0
"DAZAP2",0,0
"DAZL",0,0
"DBF4",0,0
"DBH",0,0
"DBI",0,0
"DBN1",0,0
"DBNDD1",0,0
"DBP",0,0
"DBT",0,0
"DCAKD",0,0
"DCBLD2",0,0
"DCC",0,0
"DCHS1",0,0
"DCHS2",0,0
"DCK",0,0.0159288888888889
"DCLRE1A",0,0
"DCLRE1B",0,0
"DCLRE1C",0,0
"DCN",0,0.00377917540181691
"DCP1A",0,0
"DCP2",0,0
"DCPS",0,0
"DCT",0,0
"DCTD",0,0
"DCTN1",0,0
"DCTN3",0,0
"DCTN4",0,0
"DCTN5",0,0
"DCTN6",0,0
"DCUN1D2",0,0
"DCUN1D4",0,0
"DCX",0,0
"DDA1",0,0
"DDAH1",0,0
"DDAH2",0,0
"DDB1",0,0
"DDB2",0,0
"DDC",0,0.00453333333333334
"DDHD2",0,0
"DDIT3",0,0
"DDIT4",0,0
"DDN",0,0
"DDO",0,0
"DDOST",0,0
"DDR2",0,0
"DDX1",0,0
"DDX10",0,0
"DDX11",0,0
"DDX18",0,0
"DDX19A",0,0
"DDX21",0,0
"DDX23",0,0.00649624060150376
"DDX25",0,0
"DDX27",0,0
"DDX28",0,0
"DDX31",0,0
"DDX3X",0,0
"DDX4",0,0
"DDX41",0,0
"DDX42",0,0
"DDX43",0,0
"DDX46",0,0
"DDX49",0,0
"DDX50",0,0
"DDX51",0,0
"DDX52",0,0
"DDX54",0,0
"DDX56",0,0
"DDX6",0,0
"DEAF1",0,0
"DECR1",0,0
"DECR2",0,0
"DEDD",0,0
"DEF6",0,0
"DEFA5",0,0
"DEFA6",0,0.0039245283018868
"DEFB1",0,0
"DEFB126",0,0
"DEGS1",0,0.00533333333333333
"DEK",0,0
"DENND1A",0,0
"DENND1B",0,0
"DENND1C",0,0
"DENND2A",0,0
"DENND2D",0,0
"DENND3",0,0
"DENND4A",0,0
"DENND4C",0,0
"DEPDC5",0,0.00727272727272727
"DERA",0,0
"DERL1",0,0
"DERL2",0,0
"DES",0,0
"DET1",0,0
"DEXI",0,0
"DFFA",0,0
"DFFB",0,0
"DGAT1",0,0.00266666666666667
"DGCR2",0,0
"DGKA",0,0
"DGKB",0,0
"DGKD",0,0
"DGKE",0,0
"DGKG",0,0
"DGKI",0,0
"DGKQ",0,0
"DGKZ",0,0
"DGUOK",0,0
"DHCR24",0,0
"DHCR7",0,0
"DHDDS",0,0
"DHODH",0,0
"DHPS",0,0
"DHRS1",0,0
"DHRS2",0,0
"DHRS3",0,0
"DHRS7",0,0
"DHRS7B",0,0
"DHRS9",0,0
"DHTKD1",0,0
"DHX15",0,0
"DHX16",0,0
"DHX29",0,0
"DHX30",0,0
"DHX32",0,0
"DHX34",0,0
"DHX35",0,0
"DHX38",0,0
"DHX40",0,0
"DHX57",0,0
"DHX8",0,0
"DHX9",0,0
"DIAPH1",0,0
"DIAPH2",0,0
"DICER1",0,0
"DIDO1",0,0
"DIO1",0,0
"DIO2",0,0
"DIO3",0,0
"DIP2C",0,0
"DIRAS2",0,0
"DIRAS3",0,0.00392156862745098
"DIXDC1",0,0
"DKK1",0,0
"DKK2",0,0
"DKK3",0,0
"DKK4",0,0
"DKKL1",0,0
"DLAT",0,0
"DLD",0,0
"DLEC1",0,0
"DLEU1",0,0
"DLG1",0,0
"DLG3",0,0
"DLG4",0,0.0101052631578947
"DLG5",0,0
"DLGAP1",0,0
"DLGAP2",0,0
"DLK1",0,0
"DLL3",0,0
"DLX2",0,0
"DLX4",0,0
"DLX5",0,0
"DLX6",0,0
"DMBT1",0,0
"DMC1",0,0
"DMD",0,0
"DMP1",0,0
"DMRT1",0,0
"DMTF1",0,0
"DMWD",0,0.003
"DMXL1",0,0
"DMXL2",0,0
"DNAH17",0,0
"DNAH3",0,0
"DNAH7",0,0
"DNAH9",0,0
"DNAI1",0,0
"DNAI2",0,0
"DNAJA1",0,0
"DNAJA2",0,0
"DNAJA3",0,0
"DNAJB1",0,0
"DNAJB12",0,0
"DNAJB14",0,0
"DNAJB2",0,0
"DNAJB5",0,0
"DNAJB6",0,0
"DNAJC1",0,0
"DNAJC10",0,0
"DNAJC11",0,0
"DNAJC12",0,0.0302285714285714
"DNAJC13",0,0
"DNAJC15",0,0
"DNAJC16",0,0
"DNAJC17",0,0
"DNAJC3",0,0
"DNAJC4",0,0
"DNAJC6",0,0
"DNAJC7",0,0
"DNAJC8",0,0
"DNAL4",0,0
"DNALI1",0,0
"DNASE1",0,0
"DNASE1L1",0,0.00392592592592592
"DNASE1L2",0,0
"DNASE1L3",0,0
"DNASE2B",0,0
"DNM1",0,0
"DNM1L",0,0
"DNMBP",0,0
"DNMT1",0,0
"DNMT3A",0,0
"DNMT3B",0,0.003
"DNMT3L",0,0
"DNPEP",0,0
"DOC2A",0,0
"DOCK1",0,0
"DOCK10",0,0
"DOCK2",0,0
"DOCK3",0,0
"DOCK4",0,0
"DOCK5",0,0
"DOCK6",0,0
"DOK1",0,0
"DOK2",0,0
"DOK3",0,0
"DOK4",0,0
"DOK5",0,0
"DOLPP1",0,0
"DONSON",0,0.00376470588235294
"DOT1L",0,0
"DPAGT1",0,0
"DPEP1",0,0
"DPEP2",0,0
"DPEP3",0,0
"DPF1",0,0.00705333333333333
"DPF2",0,0
"DPH2",0,0
"DPM1",0,0
"DPM2",0,0
"DPM3",0,0
"DPP3",0,0
"DPP4",0,0
"DPP6",0,0
"DPP8",0,0
"DPPA4",0,0
"DPT",0,0
"DPY19L4",0,0
"DPYD",0,0
"DPYSL2",0,0
"DPYSL3",0,0
"DPYSL4",0,0
"DR1",0,0.00622222222222222
"DRAP1",0,0
"DRD1",0,0
"DRD2",0,0
"DRD3",0,0
"DRD5",0,0
"DRG2",0,0
"DRP2",0,0
"DSC1",0,0.00377777777777778
"DSC2",0,0
"DSC3",0,0
"DSCAM",0,0
"DSCR4",0,0
"DSG1",0,0
"DSG2",0,0
"DSG3",0,0
"DSP",0,0
"DSPP",0,0
"DST",0,0
"DSTN",0,0
"DTL",0,0
"DTNA",0,0
"DTNB",0,0
"DTWD1",0,0
"DTX3",0,0
"DTYMK",0,0
"DUOX1",0,0.00333333333333333
"DUOX2",0,0
"DUS1L",0,0
"DUS4L",0,0
"DUSP1",0,0.0264142857142857
"DUSP10",0,0
"DUSP11",0,0
"DUSP12",0,0
"DUSP14",0,0.00744114832535885
"DUSP2",0,0.00654545454545455
"DUSP21",0,0
"DUSP22",0,0
"DUSP26",0,0
"DUSP3",0,0
"DUSP4",0,0
"DUSP5",0,0
"DUSP6",0,0
"DUSP9",0,0
"DUT",0,0
"DVL1",0,0
"DVL2",0,0
"DVL3",0,0
"DYNC1H1",0,0
"DYNC1I1",0,0
"DYNC1LI1",0,0
"DYNC1LI2",0,0
"DYNC2H1",0,0
"DYNC2LI1",0,0
"DYNLL1",0,0
"DYNLRB1",0,0
"DYNLT1",0,0
"DYNLT3",0,0
"DYRK1B",0,0
"DYRK4",0,0
"DZIP1",0,0
"DZIP3",0,0
"E2F1",0,0
"E2F2",0,0.00384615384615385
"E2F3",0,0
"E2F4",0,0
"E2F5",0,0
"E2F8",0,0
"E4F1",0,0
"EAF2",0,0
"EBAG9",0,0
"EBF2",0,0
"EBI3",0,0
"EBP",0,0
"ECD",0,0
"ECE1",0,0
"ECEL1",0,0
"ECH1",0,0
"ECHDC1",0,0
"ECHDC2",0,0
"ECHDC3",0,0
"ECHS1",0,0
"ECM1",0,0
"ECM2",0,0
"ECSIT",0,0
"EDA2R",0,0
"EDAR",0,0
"EDEM1",0,0
"EDEM3",0,0
"EDF1",0,0
"EDIL3",0,0.00333333333333333
"EDN1",0,0
"EDN2",0,0
"EDN3",0,0
"EDNRA",0,0
"EDNRB",0,0.0686403961077196
"EEA1",0,0
"EED",0,0
"EEF1A2",0,0
"EEF1D",0,0
"EEF1E1",0,0
"EEF2",0,0
"EFCAB2",0,0.00391666666666667
"EFEMP1",0,0
"EFEMP2",0,0
"EFHC1",0,0
"EFHC2",0,0
"EFHD1",0,0
"EFHD2",0,0
"EFNA1",0,0
"EFNA3",0,0
"EFNA5",0,0
"EFNB3",0,0
"EFS",0,0.0036
"EGF",0,0
"EGFL7",0,0
"EGFR",0,0
"EGLN1",0,0
"EGLN3",0,0
"EGR1",0,0
"EGR2",0,0
"EGR3",0,0
"EGR4",0,0
"EHD2",0,0
"EHD3",0,0
"EHD4",0,0
"EHF",0,0
"EHHADH",0,0
"EHMT1",0,0
"EHMT2",0,0.00765957446808511
"EI24",0,0
"EIF1",0,0
"EIF1AX",0,0
"EIF1B",0,0
"EIF2AK1",0,0
"EIF2AK2",0,0
"EIF2B1",0,0
"EIF2B2",0,0
"EIF2B4",0,0
"EIF2B5",0,0
"EIF2S1",0,0
"EIF2S2",0,0
"EIF4E",0,0
"EIF4E2",0,0
"EIF4EBP1",0,0
"EIF4EBP2",0,0
"EIF4ENIF1",0,0.00333333333333333
"EIF4G2",0,0
"EIF5A",0,0
"EIF5A2",0,0
"ELAC1",0,0
"ELAC2",0,0.00924444444444444
"ELAVL1",0,0
"ELAVL2",0,0
"ELAVL3",0,0
"ELF1",0,0
"ELF2",0,0
"ELF3",0,0
"ELF4",0,0
"ELF5",0,0
"ELK1",0,0
"ELK3",0,0
"ELK4",0,0
"ELL",0,0
"ELMO1",0,0
"ELMO2",0,0
"ELMO3",0,0
"ELN",0,0
"ELOVL2",0,0
"ELOVL4",0,0.00942857142857143
"ELOVL5",0,0
"ELP3",0,0
"ELP4",0,0
"ELSPBP1",0,0
"EMCN",0,0
"EMD",0,0.00375680272108843
"EMG1",0,0
"EMID1",0,0
"EMILIN1",0,0
"EML1",0,0
"EML4",0,0
"EMP2",0,0
"EMP3",0,0
"EMX1",0,0
"EMX2",0,0
"EN1",0,0
"EN2",0,0
"ENAH",0,0
"ENC1",0,0
"ENDOG",0,0
"ENG",0,0
"ENO1",0,0.00391489361702128
"ENO2",0,0
"ENO3",0,0
"ENOSF1",0,0
"ENPEP",0,0
"ENPP1",0,0
"ENPP2",0,0
"ENPP4",0,0
"ENSA",0,0
"ENTPD1",0,0.0115924528301887
"ENTPD2",0,0
"ENTPD4",0,0
"ENTPD6",0,0
"ENTPD7",0,0
"ENY2",0,0
"EP300",0,0
"EP400",0,0
"EPB41",0,0
"EPB41L1",0,0
"EPB41L2",0,0
"EPB41L4B",0,0
"EPB41L5",0,0
"EPB42",0,0
"EPHA1",0,0
"EPHA2",0,0
"EPHA3",0,0
"EPHA4",0,0
"EPHA5",0,0
"EPHA7",0,0
"EPHB1",0,0
"EPHB2",0,0
"EPHB3",0,0
"EPHB4",0,0
"EPHX1",0,0
"EPHX2",0,0
"EPM2A",0,0
"EPM2AIP1",0,0
"EPN1",0,0
"EPO",0,0
"EPOR",0,0
"EPS15",0,0
"EPS15L1",0,0
"EPS8L1",0,0
"EPS8L2",0,0.00333333333333333
"EPS8L3",0,0
"EPX",0,0
"ERAL1",0,0
"ERBB2",0,0
"ERBB3",0,0
"ERBB4",0,0
"ERC1",0,0
"ERCC2",0,0
"ERCC3",0,0
"ERCC4",0,0
"ERCC6",0,0
"ERCC8",0,0
"EREG",0,0
"ERF",0,0
"ERG",0,0
"ERGIC3",0,0
"ERH",0,0
"ERLIN2",0,0
"ERMAP",0,0
"ERN1",0,0
"ERN2",0,0
"ESD",0,0
"ESM1",0,0
"ESPL1",0,0
"ESR1",0,0
"ESR2",0,0
"ESRRG",0,0
"ETF1",0,0
"ETFA",0,0
"ETFB",0,0
"ETFDH",0,0
"ETHE1",0,0
"ETNK1",0,0
"ETNK2",0,0
"ETS1",0,0.00391836734693878
"ETS2",0,0
"ETV2",0,0
"ETV3",0,0
"ETV4",0,0
"ETV5",0,0
"ETV6",0,0
"EVC",0,0
"EVI2A",0,0
"EVI2B",0,0
"EVPL",0,0
"EVX1",0,0
"EWSR1",0,0
"EXO1",0,0
"EXOC1",0,0
"EXOC2",0,0
"EXOC7",0,0
"EXOSC10",0,0
"EXOSC2",0,0
"EXOSC4",0,0
